        UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
33356,Unspecified,2008-01-01,,9
33357,Unspecified,2010-05-01,,7
33358,Unspecified,2010-08-01,,7
33359,Unspecified,2009-09-01,,7
33360,Unspecified,2007-09-01,,9
33361,Unspecified,2009-12-01,,7
33362,Unspecified,2007-09-01,,9
33363,Unspecified,2009-01-01,,8
33364,Unspecified,2010-09-01,,6
33365,Unspecified,2007-09-01,,9
33366,Unspecified,2010-01-01,,7
33367,Unspecified,2005-09-01,,8
33368,Unspecified,2008-09-01,,7
33369,Unspecified,2009-04-01,,8
33370,Unspecified,2010-01-01,,7
33371,Unspecified,2010-01-01,,7
33372,Unspecified,2009-09-01,,7
33373,Unspecified,2010-08-01,,7
33374,Unspecified,2008-04-01,,9
33375,Unspecified,2010-06-01,,7
33376,Unspecified,2010-03-01,,7
33377,Unspecified,2010-01-01,,7
33378,Unspecified,2010-01-01,,7
33379,Unspecified,2012-06-01,,5
33380,Unspecified,2009-03-01,,8
33381,Unspecified,2007-09-01,,9
33382,Unspecified,2010-02-01,,7
2939,Unspecified,2009-09-01,,8
33383,Unspecified,2011-02-01,,6
33384,Unspecified,2008-04-01,,9
33385,Unspecified,2008-07-01,,9
33386,Unspecified,2010-04-01,,7
33387,Unspecified,2010-03-01,,7
33388,Unspecified,2008-09-01,,8
33389,Unspecified,2008-09-01,,7
33390,Unspecified,2008-09-01,,7
33391,Unspecified,2008-09-01,,7
33392,Unspecified,2008-09-01,,7
33393,Unspecified,2008-09-01,,8
33394,Unspecified,2008-02-01,,9
33395,Unspecified,,,6
33396,Unspecified,,,6
33397,Unspecified,,,6
33398,Unspecified,,,6
33399,Unspecified,,,6
33400,Unspecified,2008-10-01,,7
33401,Unspecified,2008-09-01,,8
33402,Unspecified,2010-03-01,,7
33403,Unspecified,2010-02-01,,7
33404,Unspecified,2006-02-01,,7
33405,Unspecified,2010-06-01,,7
33406,Unspecified,2005-04-01,,7
33407,Unspecified,2008-09-01,,7
33408,Unspecified,2009-09-01,,7
33409,Unspecified,2009-09-01,,7
33410,Unspecified,2008-12-01,,8
33411,Unspecified,2009-05-01,,8
33412,Unspecified,2008-08-01,,7
3378,Unspecified,2010-06-01,,8
33413,Unspecified,2008-12-01,,8
33414,Unspecified,2008-10-01,,7
33415,Unspecified,2009-07-01,,8
33416,Unspecified,2009-08-01,,8
33417,Unspecified,2008-09-01,,7
33418,Unspecified,2010-08-01,,7
33419,Unspecified,2008-01-01,,9
33420,Unspecified,2010-02-01,,7
33421,Unspecified,2009-08-01,,8
33422,Unspecified,2012-07-01,,5
33423,Unspecified,2008-12-01,,8
33424,Unspecified,2010-06-01,,7
33425,Unspecified,2008-09-01,,7
33426,Unspecified,2015-03-01,,5
33427,Unspecified,2009-03-01,,8
33428,Unspecified,2008-01-01,,9
33429,Unspecified,2009-02-01,,9
33430,Unspecified,2008-09-01,,7
33431,Unspecified,2008-09-01,,7
33432,Unspecified,2008-09-01,,7
33433,Unspecified,,,13
33434,Unspecified,,,13
33435,Unspecified,,,13
33436,Unspecified,2008-09-01,,7
33437,Unspecified,2010-03-01,,7
33438,Unspecified,2009-11-01,,7
33439,Unspecified,2008-07-01,,9
33440,Unspecified,2008-11-01,,9
33441,Unspecified,2008-08-01,,9
763,Unspecified,2009-01-01,,8
33442,Unspecified,2009-02-01,,7
601,Unspecified,2008-12-01,,8
33443,Unspecified,,,7
33444,Unspecified,2010-05-01,,7
33445,Male,,,9
33446,Unspecified,2008-12-01,,8
33447,Unspecified,2008-09-01,,8
33448,Unspecified,,,10
33449,Unspecified,,,10
33450,Unspecified,,,10
33451,Unspecified,2009-03-01,,8
33452,Unspecified,2009-03-01,,8
33453,Unspecified,2008-09-01,,8
33454,Unspecified,2009-01-01,,8
33455,Unspecified,2007-10-01,,9
33456,Unspecified,2006-10-01,,10
33457,Unspecified,2008-09-01,,9
33458,Unspecified,2009-04-01,,8
33459,Unspecified,2009-09-01,,7
33460,Unspecified,2009-04-01,,8
33461,Unspecified,2009-02-01,,8
33462,Unspecified,2008-06-01,,9
33463,Unspecified,2009-07-01,,8
33464,Unspecified,2008-02-01,,5
33465,Unspecified,2009-04-01,,8
33466,Unspecified,2008-09-01,,8
33467,Male,2010-07-01,0,7
33468,Female,2009-09-01,0,7
33469,Male,2010-01-01,1,7
33470,Unspecified,2006-10-01,,10
33471,Unspecified,2008-04-01,,9
33472,Unspecified,2008-09-01,,8
33473,Unspecified,2007-11-01,,9
33474,Unspecified,2008-09-01,,8
33475,Unspecified,2009-07-01,,8
33476,Unspecified,2008-08-01,,9
33477,Unspecified,2011-03-01,,6
33478,Unspecified,2007-02-01,,10
33479,Unspecified,2010-02-01,,7
33480,Unspecified,2009-11-01,,7
33481,Unspecified,2009-06-01,,8
33482,Unspecified,2007-06-01,,10
33483,Unspecified,2005-09-01,,9
33484,Unspecified,2005-09-01,,9
33485,Unspecified,2005-09-01,,9
33486,Unspecified,2005-09-01,,9
33487,Unspecified,2009-10-01,,7
33488,Unspecified,2010-02-01,,7
33489,Unspecified,2009-03-01,,8
33490,Unspecified,2008-08-01,,9
33491,Unspecified,2008-09-01,,8
33492,Unspecified,2008-12-01,,8
33493,Unspecified,2009-06-01,,8
33494,Unspecified,2008-09-01,,8
33495,Unspecified,2010-08-01,,7
33496,Unspecified,2008-07-01,,9
33497,Unspecified,2008-07-01,,9
33498,Unspecified,2010-10-01,,6
33499,Unspecified,2012-09-01,,5
33500,Unspecified,2006-12-01,,10
33501,Unspecified,,,4
3003,Unspecified,2008-08-01,,9
33502,Unspecified,2007-08-01,,10
33503,Unspecified,2005-12-01,,9
33504,Unspecified,2010-04-01,,7
33505,Unspecified,2010-04-01,,7
33506,Unspecified,2009-06-01,,8
33507,Unspecified,2011-09-01,,5
33508,Unspecified,2008-09-01,,8
33509,Unspecified,2009-11-01,,7
33510,Unspecified,2010-05-01,,7
33511,Unspecified,2007-03-01,,10
33512,Unspecified,2007-07-01,,10
33513,Unspecified,2009-11-01,,7
33514,Unspecified,2007-08-01,,10
33515,Unspecified,2011-08-01,,6
33516,Unspecified,2007-11-01,,9
33517,Unspecified,2008-07-01,,9
33518,Unspecified,2007-03-01,,10
33519,Unspecified,2011-05-01,,6
33520,Unspecified,2012-07-01,,5
33521,Unspecified,2011-05-01,,6
33522,Unspecified,2009-07-01,,8
33523,Unspecified,2006-10-01,,10
2909,Unspecified,2009-05-01,,8
33524,Unspecified,2008-02-01,,9
33525,Unspecified,2008-05-01,,9
33526,Unspecified,2007-12-01,,9
33527,Unspecified,2008-07-01,,9
33528,Unspecified,2007-10-01,,9
33529,Unspecified,2008-01-01,,9
33530,Unspecified,2009-08-01,,8
33531,Unspecified,2010-06-01,,7
33532,Unspecified,2008-11-01,,8
33533,Unspecified,2010-01-01,,7
33534,Unspecified,2006-10-01,,10
33535,Unspecified,2012-05-01,,5
33536,Unspecified,2009-09-01,,7
33537,Unspecified,2008-05-01,,9
33538,Unspecified,2007-12-01,,9
33539,Unspecified,2008-12-01,,8
33540,Unspecified,2010-08-01,,7
33541,Unspecified,2010-09-01,,6
1213,Unspecified,2008-09-01,,8
33542,Unspecified,2008-08-01,,8
33543,Unspecified,2007-12-01,,9
33544,Unspecified,2008-09-01,,5
33545,Unspecified,2006-09-01,,10
33546,Unspecified,2007-01-01,,10
159,Unspecified,2007-04-01,,10
33547,Unspecified,2008-09-01,,8
33548,Unspecified,2010-10-01,,6
33549,Unspecified,2009-01-01,,8
33550,Unspecified,2007-08-01,,10
33551,Unspecified,2007-01-01,,10
33552,Unspecified,2013-04-01,,5
33553,Unspecified,2008-09-01,,8
33554,Unspecified,2009-12-01,,7
33555,Unspecified,2005-09-01,,9
33556,Unspecified,2005-09-01,,9
33557,Unspecified,2008-09-01,,9
33558,Unspecified,2008-02-01,,9
33559,Unspecified,2008-08-01,,9
33560,Unspecified,2011-07-01,,6
33561,Unspecified,2007-03-01,,10
33562,Unspecified,2009-02-01,,8
33563,Unspecified,2004-12-01,,9
33564,Unspecified,2015-07-01,,10
33565,Unspecified,2008-09-01,,9
33566,Unspecified,2010-11-01,,6
33567,Unspecified,2012-02-01,,5
33568,Unspecified,2009-08-01,,8
33569,Unspecified,2010-07-01,,7
33570,Unspecified,2010-06-01,,7
33571,Unspecified,2012-06-01,,5
33572,Unspecified,2007-09-01,,9
33573,Unspecified,2010-05-01,,7
1645,Unspecified,2010-08-01,,7
33574,Unspecified,2008-04-01,,7
1712,Unspecified,2008-05-01,,9
33575,Unspecified,2009-09-01,,7
33576,Unspecified,2011-12-01,,7
33577,Unspecified,2016-07-01,,7
33578,Unspecified,2013-01-01,,7
33579,Unspecified,2010-01-01,,7
33580,Unspecified,2008-11-01,,7
33581,Unspecified,2008-09-01,,7
33582,Unspecified,2008-09-01,,7
33583,Unspecified,,,5
33584,Unspecified,2011-08-01,,6
33585,Unspecified,2009-01-01,,8
33586,Unspecified,2008-10-01,,8
33587,Unspecified,2008-09-01,,7
33588,Unspecified,2010-02-01,,7
33589,Unspecified,2012-07-01,,5
33590,Unspecified,2010-03-01,,7
33591,Unspecified,2008-09-01,,9
33592,Unspecified,2008-09-01,,9
33593,Unspecified,2010-02-01,,7
33594,Unspecified,2007-12-01,,9
33595,Unspecified,2008-09-01,,7
33596,Unspecified,2009-10-01,,7
33597,Unspecified,2008-09-01,,8
33598,Unspecified,2007-10-01,,9
33599,Unspecified,2008-10-01,,8
33600,Unspecified,2009-08-01,,8
33601,Unspecified,2008-12-01,,8
33602,Unspecified,2009-05-01,,8
33603,Unspecified,2009-02-01,,8
33604,Unspecified,2008-09-01,,9
33605,Unspecified,2008-05-01,,9
33606,Unspecified,2008-06-01,,9
33607,Unspecified,2012-06-01,,5
33608,Unspecified,2008-12-01,,8
165,Unspecified,2010-01-01,,7
33609,Unspecified,2011-12-01,,5
33610,Unspecified,2013-04-01,,5
33611,Unspecified,2010-09-01,,7
33612,Unspecified,2009-03-01,,8
33613,Unspecified,2011-12-01,,5
251,Unspecified,2008-08-01,,9
33614,Unspecified,2009-07-01,,8
33615,Unspecified,2007-12-01,,9
33616,Unspecified,2009-07-01,,8
33617,Unspecified,2010-12-01,,6
33618,Unspecified,2008-01-01,,9
33619,Unspecified,2010-04-01,,7
33620,Unspecified,2008-09-01,,7
33621,Unspecified,2009-09-01,,7
33622,Unspecified,2009-04-01,,8
33623,Unspecified,2010-05-01,,7
33624,Unspecified,2009-03-01,,8
33625,Unspecified,2011-08-01,,6
33626,Unspecified,2010-12-01,,6
33627,Unspecified,2010-06-01,,7
33628,Unspecified,2008-04-01,,9
33629,Unspecified,2009-10-01,,7
33630,Unspecified,2008-09-01,,9
33631,Unspecified,2010-03-01,,7
33632,Unspecified,2009-06-01,,8
33633,Unspecified,2008-05-01,,9
33634,Unspecified,2008-09-01,,7
33635,Unspecified,2007-12-01,,9
33636,Unspecified,,,10
33637,Unspecified,2009-06-01,,7
33638,Unspecified,2008-12-01,,8
33639,Unspecified,2009-07-01,,8
33640,Unspecified,2010-02-01,,7
33641,Unspecified,2009-11-01,,7
33642,Unspecified,1978-07-01,,7
33643,Unspecified,2009-02-01,,8
33644,Unspecified,2010-05-01,,7
33645,Unspecified,1974-04-01,,7
33646,Unspecified,2009-03-01,,8
33647,Unspecified,2008-10-01,,7
33648,Unspecified,2011-06-01,,6
33649,Unspecified,2009-12-01,,7
33650,Unspecified,2007-12-01,,9
33651,Unspecified,2010-03-01,,7
33652,Unspecified,2008-12-01,,8
33653,Unspecified,2008-12-01,,8
33654,Unspecified,2009-03-01,,8
33655,Unspecified,2009-12-01,,8
33656,Unspecified,2010-11-01,,6
33657,Unspecified,2008-05-01,,7
33658,Unspecified,2009-03-01,,8
33659,Unspecified,2009-03-01,,8
33660,Unspecified,2010-07-01,,7
33661,Unspecified,2008-07-01,,9
33662,Unspecified,2011-03-01,,6
33663,Unspecified,2010-09-01,,6
33664,Unspecified,,,10
33665,Unspecified,2009-09-01,,7
33666,Unspecified,2007-09-01,,9
33667,Unspecified,1985-09-01,,9
33668,Unspecified,2009-04-01,,8
33669,Unspecified,2009-05-01,,8
33670,Unspecified,2009-11-01,,7
33671,Unspecified,2000-01-01,,9
33672,Unspecified,2009-10-01,,7
33673,Unspecified,2010-07-01,,7
33674,Unspecified,2012-05-01,,5
33675,Unspecified,2010-04-01,,7
33676,Unspecified,2010-02-01,,8
951,Unspecified,2011-10-01,,5
33677,Unspecified,2011-11-01,,5
33678,Unspecified,2007-09-01,,9
33679,Unspecified,2008-07-01,,7
33680,Unspecified,2009-11-01,,7
33681,Unspecified,2009-12-01,,7
33682,Unspecified,2010-03-01,,7
33683,Unspecified,2010-04-01,,7
33684,Unspecified,2009-03-01,,8
33685,Unspecified,2010-08-01,,7
33686,Unspecified,2009-06-01,,8
33687,Unspecified,2009-11-01,,7
33688,Unspecified,2007-10-01,,9
33689,Unspecified,2010-07-01,,7
33690,Unspecified,2012-02-01,,5
33691,Unspecified,2008-03-01,,9
304,Unspecified,2008-07-01,,9
33692,Unspecified,2009-06-01,,8
33693,Unspecified,2009-06-01,,7
33694,Unspecified,2007-12-01,,9
33695,Unspecified,2010-03-01,,7
33696,Unspecified,2010-08-01,,7
33697,Unspecified,2010-02-01,,7
33698,Unspecified,2009-10-01,,7
33699,Unspecified,2010-01-01,,7
33700,Unspecified,2010-03-01,,7
33701,Unspecified,,,11
33702,Male,2009-09-01,0,8
33703,Female,2010-07-01,1,8
33704,Unspecified,2008-05-01,,9
403,Unspecified,2009-11-01,,7
148,Unspecified,2009-04-01,,7
33705,Unspecified,2009-12-01,,7
33706,Unspecified,,,7
33707,Unspecified,2008-08-01,,9
33708,Unspecified,2009-01-01,,8
33709,Unspecified,2010-07-01,,7
33710,Unspecified,2010-01-01,,7
33711,Unspecified,2008-10-01,,8
33712,Unspecified,2010-04-01,,7
33713,Unspecified,2012-06-01,,5
33714,Unspecified,2012-09-01,,5
33715,Unspecified,1985-06-01,,7
33716,Unspecified,2008-09-01,,7
33717,Unspecified,2008-09-01,,7
33718,Unspecified,2008-09-01,,7
33719,Unspecified,2010-05-01,,7
33720,Unspecified,,,
33721,Unspecified,2009-10-01,,7
33722,Unspecified,,,
33723,Unspecified,,,
33724,Unspecified,,,
33725,Unspecified,,,
33726,Unspecified,,,
33727,Unspecified,,,
33728,Unspecified,,,
1007,Unspecified,2008-05-01,,9
33729,Unspecified,2011-05-01,,6
33730,Female,2008-08-01,0,9
33731,Male,2009-02-01,0,8
33732,Unspecified,2008-09-01,,7
33733,Unspecified,2010-03-01,,7
33734,Unspecified,2010-01-01,,7
33735,Unspecified,,,6
33736,Unspecified,,,6
33737,Unspecified,,,6
33738,Unspecified,2013-05-01,,5
33739,Unspecified,2010-05-01,,7
33740,Unspecified,2008-05-01,,9
33741,Unspecified,,,7
33742,Unspecified,,,6
33743,Unspecified,,,6
33744,Unspecified,1997-05-01,,7
33745,Unspecified,,,6
33746,Unspecified,2010-03-01,,7
33747,Unspecified,2009-09-01,,7
33748,Unspecified,2012-10-01,,5
33749,Unspecified,2010-08-01,,7
4371,Unspecified,,,8
4395,Unspecified,,,8
4373,Unspecified,,,8
33750,Unspecified,2009-02-01,,8
33751,Unspecified,2009-12-01,,7
33752,Unspecified,2010-01-01,,7
33753,Unspecified,2011-05-01,,6
33754,Unspecified,,,
33755,Unspecified,,,
33756,Unspecified,,,
33757,Unspecified,,,
33758,Unspecified,,,
33759,Unspecified,,,
33760,Unspecified,2010-07-01,,7
33761,Unspecified,,,11
33762,Unspecified,,,6
33763,Unspecified,2010-08-01,,7
25,Unspecified,2009-10-01,,8
33764,Unspecified,2006-05-01,,7
33765,Unspecified,2007-10-01,,9
33766,Unspecified,2012-10-01,,5
430,Unspecified,2008-10-01,,8
33767,Male,2009-12-01,0,8
33768,Male,2009-11-01,0,8
33769,Unspecified,2009-08-01,,8
33770,Unspecified,2010-01-01,,7
33771,Unspecified,2008-07-01,,9
33772,Unspecified,2009-12-01,,7
33773,Unspecified,2007-09-01,,9
33774,Unspecified,2008-02-01,,9
33775,Unspecified,2010-03-01,,7
33776,Unspecified,2010-02-01,,7
33777,Unspecified,2010-07-01,,7
806,Unspecified,2008-12-01,,8
33778,Unspecified,2009-11-01,,7
33779,Unspecified,2014-08-01,,5
33780,Unspecified,2013-03-01,,5
33781,Unspecified,2010-09-01,,5
33782,Unspecified,2009-11-01,,7
33783,Unspecified,2009-07-01,,8
33784,Male,2010-05-01,0,
33785,Unspecified,2012-03-01,,5
33786,Unspecified,2008-09-01,,7
33787,Unspecified,,,7
33788,Unspecified,,,7
33789,Unspecified,,,7
33790,Unspecified,,,7
33791,Unspecified,,,7
33792,Unspecified,,,7
33793,Unspecified,,,7
33794,Unspecified,2008-07-01,,9
33795,Unspecified,2009-09-01,,8
33796,Unspecified,2007-08-01,,9
33797,Unspecified,2010-01-01,,7
33798,Unspecified,2008-03-01,,9
33799,Unspecified,2009-11-01,,7
33800,Unspecified,2008-12-01,,8
33801,Unspecified,2012-07-01,,5
33802,Unspecified,2010-03-01,,7
33803,Unspecified,2009-02-01,,8
33804,Unspecified,2012-05-01,,5
33805,Unspecified,2012-09-01,,5
33806,Unspecified,2012-05-01,,5
33807,Unspecified,2010-08-01,,7
33808,Unspecified,2008-05-01,,9
1024,Unspecified,2010-05-01,,7
33809,Unspecified,2008-03-01,,7
33810,Unspecified,2009-05-01,,8
33811,Unspecified,2008-09-01,,8
33812,Unspecified,2008-10-01,,8
33813,Unspecified,2007-09-01,,9
33814,Unspecified,2010-06-01,,7
33815,Unspecified,2009-11-01,,7
33816,Unspecified,2009-02-01,,8
33817,Unspecified,2008-04-01,,9
33818,Unspecified,2008-08-01,,9
33819,Unspecified,2008-08-01,,9
33820,Unspecified,2008-06-01,,9
33821,Unspecified,2007-09-01,,9
33822,Unspecified,2007-11-01,,9
528,Unspecified,2008-04-01,,9
33823,Unspecified,2007-09-01,,9
33824,Unspecified,2000-05-01,,9
33825,Unspecified,2008-08-01,,9
33826,Female,,,
33827,Unspecified,2009-05-01,,8
33828,Unspecified,2010-05-01,,7
33829,Unspecified,2009-08-01,,7
33830,Unspecified,2008-10-01,,7
33831,Unspecified,,,
33832,Unspecified,2007-09-01,,9
33833,Unspecified,2009-09-01,,7
33834,Unspecified,2008-09-01,,7
1342,Unspecified,2009-05-01,,8
33835,Unspecified,2008-04-01,,9
33836,Unspecified,2010-07-01,,7
33837,Unspecified,2010-07-01,,7
33838,Unspecified,2009-12-01,,7
33839,Unspecified,2008-12-01,,8
33840,Unspecified,2009-03-01,,8
33841,Unspecified,2008-09-01,,7
33842,Unspecified,2008-09-01,,5
33843,Unspecified,2009-01-01,,8
33844,Unspecified,2010-01-01,,7
33845,Unspecified,2010-06-01,,7
33846,Unspecified,2010-04-01,,7
33847,Unspecified,2008-04-01,,9
33848,Unspecified,2008-03-01,,9
33849,Unspecified,2009-12-01,,7
33850,Unspecified,2010-01-01,,7
33851,Unspecified,2008-03-01,,9
33852,Unspecified,2008-12-01,,8
33853,Unspecified,2010-02-01,,7
33854,Unspecified,2009-10-01,,7
33855,Unspecified,2009-03-01,,8
33856,Unspecified,2008-09-01,,7
33857,Unspecified,2007-09-01,,9
33858,Unspecified,2009-06-01,,8
33859,Unspecified,2009-07-01,,8
33860,Unspecified,2008-04-01,,8
33861,Unspecified,2009-10-01,,7
33862,Unspecified,2008-06-01,,9
78,Unspecified,2008-11-01,,8
33863,Unspecified,2010-01-01,,7
33864,Unspecified,2010-08-01,,7
33865,Unspecified,2011-06-01,,6
33866,Unspecified,2009-05-01,,7
33867,Unspecified,2009-12-01,,7
33868,Unspecified,2007-10-01,,7
33869,Unspecified,2008-09-01,,8
33870,Unspecified,,,7
33871,Unspecified,2010-08-01,,7
33872,Unspecified,2010-04-01,,7
33873,Unspecified,2010-06-01,,7
33874,Unspecified,2010-01-01,,7
33875,Unspecified,2010-08-01,,7
33876,Unspecified,2010-01-01,,7
33877,Unspecified,2008-08-01,,9
33878,Unspecified,2010-02-01,,7
33879,Unspecified,2009-05-01,,8
33880,Unspecified,2008-09-01,,7
33881,Unspecified,2008-05-01,,9
33882,Unspecified,2009-01-01,,8
33883,Unspecified,2008-04-01,,9
33884,Unspecified,2008-04-01,,8
33885,Unspecified,2009-12-01,,7
33886,Unspecified,2009-12-01,,7
33887,Unspecified,2010-07-01,,7
33888,Unspecified,2009-05-01,,8
33889,Unspecified,2010-07-01,,7
33890,Unspecified,2008-09-01,,8
33891,Unspecified,2007-09-01,,9
33892,Unspecified,2009-12-01,,7
33893,Unspecified,2009-09-01,,8
33894,Unspecified,2009-06-01,,8
33895,Unspecified,2008-11-01,,7
33896,Unspecified,,,
33897,Unspecified,2009-06-01,,8
33898,Unspecified,2012-11-01,,5
33899,Unspecified,2009-09-01,,7
33900,Unspecified,2011-09-01,,5
33901,Unspecified,2009-07-01,,8
33902,Unspecified,2009-09-01,,7
33903,Unspecified,2009-10-01,,7
33904,Unspecified,2010-06-01,,7
33905,Unspecified,2009-10-01,,7
33906,Unspecified,2010-04-01,,7
33907,Unspecified,2010-07-01,,
33908,Unspecified,2009-09-01,,7
33909,Unspecified,2010-04-01,,7
33910,Unspecified,2010-02-01,,7
33911,Unspecified,2009-10-01,,7
33912,Unspecified,2010-03-01,,7
33913,Unspecified,2010-08-01,,7
33914,Unspecified,2010-02-01,,7
33915,Unspecified,2009-02-01,,8
33916,Unspecified,2008-02-01,,9
33917,Unspecified,2009-12-01,,7
33918,Unspecified,2008-09-01,,7
33919,Unspecified,2010-08-01,,7
33920,Unspecified,2010-02-01,,7
33921,Unspecified,2009-02-01,,8
33922,Unspecified,2010-07-01,,7
33923,Unspecified,2010-04-01,,7
33924,Unspecified,2009-11-01,,7
33925,Unspecified,2008-09-01,,7
33926,Unspecified,2007-09-01,,9
33927,Unspecified,2009-05-01,,8
33928,Unspecified,2010-07-01,,7
6322,Unspecified,2010-02-01,,7
33929,Unspecified,2008-02-01,,9
33930,Unspecified,,,7
33931,Unspecified,,,7
33932,Unspecified,,,7
33933,Unspecified,,,7
33934,Unspecified,,,7
33935,Unspecified,2008-01-01,,9
33936,Unspecified,2008-09-01,,9
33937,Unspecified,2006-10-01,,10
33938,Unspecified,2008-01-01,,9
33939,Unspecified,2009-12-01,,7
33940,Unspecified,2009-10-01,,7
33941,Unspecified,2010-08-01,,7
33942,Unspecified,2011-01-01,,6
33943,Unspecified,2007-07-01,,10
33944,Unspecified,2008-09-01,,8
33945,Unspecified,2008-06-01,,9
33946,Unspecified,2009-04-01,,6
33947,Unspecified,2007-04-01,,10
33948,Unspecified,2006-12-01,,10
33949,Unspecified,2008-09-01,,8
33950,Female,2009-09-01,1,7
33951,Male,2009-09-01,0,7
33952,Female,2010-08-01,0,7
33953,Male,2009-11-01,1,7
33954,Unspecified,2008-06-01,,9
33955,Unspecified,2006-09-01,,10
33956,Unspecified,2007-03-01,,10
33957,Unspecified,2009-07-01,,8
33958,Female,2010-05-01,0,7
33959,Female,2010-08-01,1,7
33960,Male,2009-11-01,0,7
33961,Female,2010-06-01,0,7
33962,Unspecified,2008-07-01,,9
33963,Unspecified,2010-10-01,,6
33964,Unspecified,2012-11-01,,5
33965,Unspecified,2011-10-01,,5
33966,Unspecified,2009-04-01,,8
33967,Unspecified,2009-05-01,,8
33968,Unspecified,2007-08-01,,10
33969,Unspecified,2007-10-01,,9
33970,Unspecified,2008-09-01,,9
33971,Unspecified,2009-10-01,,7
33972,Unspecified,2009-03-01,,8
33973,Unspecified,2010-11-01,,6
33974,Unspecified,2011-12-01,,5
33975,Unspecified,2008-10-01,,8
33976,Unspecified,2007-01-01,,10
33977,Unspecified,2008-09-01,,9
